mtbschnitt_id,Bevoelkerungszahl
    3229,6940.00
    3230,7722.00
    3231,2735.00
    3232,4806.00
    3233,4032.00
    3234,2625.00
    3235,2768.00
    3236,10972.0
    3237,3718.00
    3238,2628.00
    3239,1660.00
    3240,3650.00
    3241,2284.00
    3242,1186.00
    3243,2970.00
    3244,9002.00
    3245,53977.0
    3246,21234.0
    3247,10408.0
    3248,5685.00
    3249,3594.00
    3250,16079.0
    3251,3322.00
    3252,571.000
    3253,0.00000
    3254,0.00000
    3255,0.00000
    3256,0.00000
    3257,0.00000
    3258,0.00000
    3300,0.00000
    3301,0.00000
    3302,0.00000
    3303,0.00000
    3304,0.00000
    3305,0.00000
    3306,1545.00
    3307,8571.00
    3308,8157.00
    3309,21198.0
    3310,12991.0
    3311,8963.00
    3312,5811.00
    3313,20070.0
    3314,14486.0
    3315,34197.0
    3316,14244.0
    3317,2760.00
    3318,15531.0
    3319,4760.00
    3320,7815.00
    3321,36675.0
    3322,5442.00
    3323,12238.0
    3324,7064.00
    3325,33339.0
    3326,49405.0
    3327,10030.0
    3328,4096.00
    3329,6406.00
    3330,4572.00
    3331,2543.00
    3332,2771.00
    3333,2552.00
    3334,4259.00
    3335,4939.00
    3336,4538.00
    3337,16522.0
    3338,3531.00
    3339,4302.00
    3340,13716.0
    3341,2421.00
    3342,4371.00
    3343,12205.0
    3344,7811.00
    3345,140176.
    3346,60938.0
    3347,65601.0
    3348,7294.00
    3349,1208.00
    3350,2182.00
    3351,3225.00
    3352,4428.00
    3353,517.000
    3354,0.00000
    3355,0.00000
    3356,0.00000
    3357,0.00000
    3358,0.00000
    3400,0.00000
    3401,0.00000
    3402,0.00000
    3403,0.00000
    3404,0.00000
    3405,0.00000
    3406,2864.00
    3407,8396.00
    3408,9872.00
    3409,34191.0
    3410,33937.0
    3411,7267.00
    3412,17914.0
    3413,22110.0
    3414,11728.0
    3415,20054.0
    3416,7256.00
    3417,6961.00
    3418,4685.00
    3419,6316.00
    3420,20533.0
    3421,4713.00
    3422,21869.0
    3423,11753.0
    3424,23472.0
    3425,5251.00
    3426,28157.0
    3427,10376.0
    3428,9918.00
    3429,19781.0
    3430,6566.00
    3431,6528.00
    3432,2645.00
    3433,1863.00
    3434,12065.0
    3435,4857.00
    3436,6219.00
    3437,41099.0
    3438,5234.00
    3439,6301.00
    3440,20147.0
    3441,2382.00
    3442,2441.00
    3443,18238.0
    3444,111175.
    3445,424163.
    3446,920160.
    3447,363346.
    3448,52206.0
    3449,43451.0
    3450,7925.00
    3451,3651.00
    3452,7254.00
    3453,4555.00
    3454,0.00000
    3455,0.00000
    3456,0.00000
    3457,0.00000
    3458,0.00000
    3500,0.00000
    3501,0.00000
    3502,0.00000
    3503,0.00000
    3504,0.00000
    3505,0.00000
    3506,1521.00
    3507,8704.00
    3508,54517.0
    3509,6670.00
    3510,6640.00
    3511,8749.00
    3512,5535.00
    3513,22043.0
    3514,14140.0
    3515,9248.00
    3516,13023.0
    3517,16050.0
    3518,8381.00
    3519,9966.00
    3520,10945.0
    3521,14030.0
    3522,45755.0
    3523,94871.0
    3524,157354.
    3525,39700.0
    3526,43228.0
    3527,16883.0
    3528,17672.0
    3529,50163.0
    3530,68159.0
    3531,33967.0
    3532,4746.00
    3533,3003.00
    3534,2327.00
    3535,1282.00
    3536,7336.00
    3537,3204.00
    3538,6066.00
    3539,5877.00
    3540,7992.00
    3541,46902.0
    3542,6309.00
    3543,16777.0
    3544,56634.0
    3545,363606.
    3546,869090.
    3547,282427.
    3548,67834.0
    3549,6245.00
    3550,3897.00
    3551,3257.00
    3552,4441.00
    3553,5118.00
    3554,0.00000
    3555,0.00000
    3556,0.00000
    3557,0.00000
    3558,0.00000
    3600,0.00000
    3601,0.00000
    3602,0.00000
    3603,0.00000
    3604,0.00000
    3605,0.00000
    3606,0.00000
    3607,0.00000
    3608,3813.00
    3609,27901.0
    3610,18053.0
    3611,12966.0
    3612,26091.0
    3613,33738.0
    3614,37455.0
    3615,20282.0
    3616,17944.0
    3617,39425.0
    3618,12892.0
    3619,35037.0
    3620,19186.0
    3621,34110.0
    3622,44694.0
    3623,67419.0
    3624,413635.
    3625,100986.
    3626,19543.0
    3627,47901.0
    3628,24565.0
    3629,38575.0
    3630,38024.0
    3631,11733.0
    3632,9424.00
    3633,5277.00
    3634,2721.00
    3635,2346.00
    3636,3803.00
    3637,6024.00
    3638,7717.00
    3639,7361.00
    3640,7869.00
    3641,18167.0
    3642,11947.0
    3643,26984.0
    3644,151210.
    3645,66537.0
    3646,75952.0
    3647,72303.0
    3648,9552.00
    3649,6442.00
    3650,35349.0
    3651,3311.00
    3652,5702.00
    3653,50539.0
    3654,0.00000
    3655,0.00000
    3656,0.00000
    3657,0.00000
    3658,0.00000
    3700,0.00000
    3701,0.00000
    3702,0.00000
    3703,0.00000
    3704,0.00000
    3705,0.00000
    3706,0.00000
    3707,124.000
    3708,38940.0
    3709,22689.0
    3710,72878.0
    3711,31146.0
    3712,48253.0
    3713,35900.0
    3714,168157.
    3715,24101.0
    3716,23865.0
    3717,42433.0
    3718,66397.0
    3719,93760.0
    3720,49343.0
    3721,13202.0
    3722,24137.0
    3723,45741.0
    3724,40637.0
    3725,55388.0
    3726,16349.0
    3727,41118.0
    3728,71505.0
    3729,211279.
    3730,20383.0
    3731,10677.0
    3732,22319.0
    3733,4769.00
    3734,20593.0
    3735,25301.0
    3736,13721.0
    3737,23288.0
    3738,1723.00
    3739,4540.00
    3740,3398.00
    3741,2233.00
    3742,2629.00
    3743,12491.0
    3744,8684.00
    3745,18943.0
    3746,20436.0
    3747,33548.0
    3748,14613.0
    3749,9954.00
    3750,10583.0
    3751,2000.00
    3752,5821.00
    3753,7938.00
    3754,176.000
    3755,0.00000
    3756,0.00000
    3757,0.00000
    3758,0.00000
    3800,0.00000
    3801,0.00000
    3802,0.00000
    3803,0.00000
    3804,0.00000
    3805,0.00000
    3806,109.000
    3807,4203.00
    3808,32317.0
    3809,16658.0
    3810,37381.0
    3811,58630.0
    3812,7018.00
    3813,38784.0
    3814,38515.0
    3815,26724.0
    3816,32768.0
    3817,90486.0
    3818,91981.0
    3819,32646.0
    3820,26911.0
    3821,21723.0
    3822,41243.0
    3823,13621.0
    3824,31135.0
    3825,94299.0
    3826,21102.0
    3827,36009.0
    3828,49422.0
    3829,66692.0
    3830,13557.0
    3831,16913.0
    3832,10715.0
    3833,9651.00
    3834,9615.00
    3835,173288.
    3836,34804.0
    3837,7119.00
    3838,4591.00
    3839,871.000
    3840,2704.00
    3841,7022.00
    3842,5211.00
    3843,3554.00
    3844,4312.00
    3845,4351.00
    3846,11816.0
    3847,6461.00
    3848,4644.00
    3849,1305.00
    3850,2371.00
    3851,10521.0
    3852,2658.00
    3853,15891.0
    3854,5294.00
    3855,0.00000
    3856,0.00000
    3857,0.00000
    3858,0.00000
    3900,0.00000
    3901,0.00000
    3902,0.00000
    3903,0.00000
    3904,0.00000
    3905,0.00000
    3906,15853.0
    3907,23520.0
    3908,27411.0
    3909,16731.0
    3910,29074.0
    3911,30046.0
    3912,9967.00
    3913,14408.0
    3914,32912.0
    3915,18968.0
    3916,67320.0
    3917,226919.
    3918,74577.0
    3919,39883.0
    3920,20535.0
    3921,11103.0
    3922,41996.0
    3923,13655.0
    3924,22299.0
    3925,11285.0
    3926,19534.0
    3927,16909.0
    3928,33327.0
    3929,15091.0
    3930,5894.00
    3931,5885.00
    3932,8742.00
    3933,17977.0
    3934,7302.00
    3935,33403.0
    3936,37592.0
    3937,6322.00
    3938,2823.00
    3939,2897.00
    3940,1212.00
    3941,1424.00
    3942,4377.00
    3943,7345.00
    3944,13829.0
    3945,17644.0
    3946,1963.00
    3947,3493.00
    3948,2268.00
    3949,3789.00
    3950,2993.00
    3951,3463.00
    3952,1355.00
    3953,4969.00
    3954,2166.00
    3955,0.00000
    3956,0.00000
    3957,0.00000
    3958,0.00000
    4000,0.00000
    4001,0.00000
    4002,111.000
    4003,0.00000
    4004,0.00000
    4005,76.0000
    4006,7904.00
    4007,30220.0
    4008,24040.0
    4009,35433.0
    4010,32007.0
    4011,244265.
    4012,83120.0
    4013,31934.0
    4014,25091.0
    4015,28675.0
    4016,87848.0
    4017,122419.
    4018,75580.0
    4019,57456.0
    4020,16035.0
    4021,31015.0
    4022,7160.00
    4023,15889.0
    4024,17310.0
    4025,22772.0
    4026,10851.0
    4027,9324.00
    4028,44851.0
    4029,18100.0
    4030,13555.0
    4031,9156.00
    4032,13035.0
    4033,6209.00
    4034,12432.0
    4035,11282.0
    4036,22569.0
    4037,8837.00
    4038,16994.0
    4039,4927.00
    4040,2202.00
    4041,4722.00
    4042,6026.00
    4043,2769.00
    4044,9591.00
    4045,2213.00
    4046,1561.00
    4047,3432.00
    4048,2140.00
    4049,16226.0
    4050,3528.00
    4051,1597.00
    4052,675.000
    4053,2232.00
    4054,14344.0
    4055,0.00000
    4056,0.00000
    4057,0.00000
    4058,0.00000
    4100,0.00000
    4101,1009.00
    4102,8545.00
    4103,26102.0
    4104,15822.0
    4105,79532.0
    4106,27478.0
    4107,44736.0
    4108,18575.0
    4109,46690.0
    4110,27507.0
    4111,34377.0
    4112,14279.0
    4113,15587.0
    4114,34206.0
    4115,62902.0
    4116,72342.0
    4117,39474.0
    4118,11006.0
    4119,25616.0
    4120,22677.0
    4121,10147.0
    4122,23380.0
    4123,15458.0
    4124,10790.0
    4125,18092.0
    4126,11632.0
    4127,23383.0
    4128,14935.0
    4129,23464.0
    4130,47878.0
    4131,16233.0
    4132,29634.0
    4133,10937.0
    4134,4259.00
    4135,33096.0
    4136,19105.0
    4137,4823.00
    4138,14572.0
    4139,82725.0
    4140,11274.0
    4141,31471.0
    4142,20204.0
    4143,4046.00
    4144,2854.00
    4145,3402.00
    4146,6503.00
    4147,3453.00
    4148,7906.00
    4149,12130.0
    4150,8049.00
    4151,6355.00
    4152,12800.0
    4153,2982.00
    4154,217.000
    4155,0.00000
    4156,0.00000
    4157,0.00000
    4158,0.00000
    4200,0.00000
    4201,397.000
    4202,49494.0
    4203,33194.0
    4204,22455.0
    4205,25179.0
    4206,4657.00
    4207,17611.0
    4208,23139.0
    4209,26243.0
    4210,40838.0
    4211,15488.0
    4212,36626.0
    4213,66320.0
    4214,35786.0
    4215,17586.0
    4216,26847.0
    4217,39723.0
    4218,158416.
    4219,14198.0
    4220,20528.0
    4221,17476.0
    4222,22180.0
    4223,3694.00
    4224,5915.00
    4225,13793.0
    4226,17960.0
    4227,26720.0
    4228,4510.00
    4229,5334.00
    4230,3020.00
    4231,16561.0
    4232,51768.0
    4233,16620.0
    4234,36180.0
    4235,9982.00
    4236,40428.0
    4237,22781.0
    4238,11439.0
    4239,10303.0
    4240,16093.0
    4241,5649.00
    4242,4611.00
    4243,9486.00
    4244,5243.00
    4245,3360.00
    4246,4597.00
    4247,1812.00
    4248,2924.00
    4249,8768.00
    4250,7733.00
    4251,42135.0
    4252,78260.0
    4253,18111.0
    4254,3437.00
    4255,0.00000
    4256,0.00000
    4257,0.00000
    4258,0.00000
    4300,0.00000
    4301,0.00000
    4302,19294.0
    4303,36676.0
    4304,35335.0
    4305,78251.0
    4306,18178.0
    4307,72221.0
    4308,134880.
    4309,125323.
    4310,87388.0
    4311,105518.
    4312,123754.
    4313,62421.0
    4314,12010.0
    4315,20713.0
    4316,58186.0
    4317,33705.0
    4318,20834.0
    4319,8171.00
    4320,6053.00
    4321,7248.00
    4322,18458.0
    4323,16264.0
    4324,9085.00
    4325,28793.0
    4326,19519.0
    4327,19904.0
    4328,24675.0
    4329,2743.00
    4330,6907.00
    4331,5747.00
    4332,6799.00
    4333,2495.00
    4334,7686.00
    4335,26592.0
    4336,7419.00
    4337,12717.0
    4338,13749.0
    4339,45447.0
    4340,15198.0
    4341,5527.00
    4342,6455.00
    4343,8999.00
    4344,1535.00
    4345,7131.00
    4346,3902.00
    4347,11796.0
    4348,19835.0
    4349,1894.00
    4350,5577.00
    4351,7272.00
    4352,6065.00
    4353,10715.0
    4354,597.000
    4355,0.00000
    4356,0.00000
    4357,0.00000
    4358,0.00000
    4400,0.00000
    4401,0.00000
    4402,119.000
    4403,44954.0
    4404,27817.0
    4405,52628.0
    4406,213982.
    4407,200146.
    4408,366253.
    4409,309726.
    4410,323561.
    4411,193837.
    4412,91686.0
    4413,32338.0
    4414,54337.0
    4415,19901.0
    4416,8482.00
    4417,20125.0
    4418,10794.0
    4419,6018.00
    4420,10432.0
    4421,11828.0
    4422,5585.00
    4423,3492.00
    4424,9292.00
    4425,157642.
    4426,9511.00
    4427,22284.0
    4428,7184.00
    4429,10272.0
    4430,35846.0
    4431,5959.00
    4432,3877.00
    4433,5521.00
    4434,10196.0
    4435,32932.0
    4436,9117.00
    4437,54164.0
    4438,15810.0
    4439,19180.0
    4440,18613.0
    4441,13632.0
    4442,4349.00
    4443,20092.0
    4444,12601.0
    4445,11372.0
    4446,11995.0
    4447,4084.00
    4448,10111.0
    4449,20713.0
    4450,18361.0
    4451,5674.00
    4452,25208.0
    4453,19277.0
    4454,7477.00
    4455,0.00000
    4456,0.00000
    4457,0.00000
    4458,0.00000
    4500,0.00000
    4501,0.00000
    4502,0.00000
    4503,19841.0
    4504,32073.0
    4505,143272.
    4506,302037.
    4507,360687.
    4508,406925.
    4509,303084.
    4510,206188.
    4511,166567.
    4512,72658.0
    4513,62057.0
    4514,29437.0
    4515,10284.0
    4516,20880.0
    4517,9693.00
    4518,9182.00
    4519,17135.0
    4520,12446.0
    4521,9443.00
    4522,28215.0
    4523,17577.0
    4524,15926.0
    4525,15272.0
    4526,7286.00
    4527,11832.0
    4528,17028.0
    4529,14444.0
    4530,25799.0
    4531,10213.0
    4532,8548.00
    4533,22340.0
    4534,11458.0
    4535,6214.00
    4536,19558.0
    4537,214467.
    4538,35780.0
    4539,8153.00
    4540,12405.0
    4541,21606.0
    4542,14341.0
    4543,6433.00
    4544,4813.00
    4545,5539.00
    4546,12744.0
    4547,17188.0
    4548,12169.0
    4549,14327.0
    4550,16481.0
    4551,36091.0
    4552,2338.00
    4553,11386.0
    4554,1957.00
    4555,1017.00
    4556,0.00000
    4557,0.00000
    4558,0.00000
    4600,0.00000
    4601,0.00000
    4602,0.00000
    4603,33932.0
    4604,62787.0
    4605,234896.
    4606,122818.
    4607,90910.0
    4608,146597.
    4609,67750.0
    4610,198849.
    4611,100126.
    4612,97823.0
    4613,23306.0
    4614,36247.0
    4615,24010.0
    4616,22249.0
    4617,21213.0
    4618,6265.00
    4619,10233.0
    4620,12276.0
    4621,24281.0
    4622,114233.
    4623,88359.0
    4624,10329.0
    4625,16280.0
    4626,29313.0
    4627,20801.0
    4628,13639.0
    4629,4085.00
    4630,4308.00
    4631,22977.0
    4632,13281.0
    4633,15572.0
    4634,7364.00
    4635,14002.0
    4636,7195.00
    4637,35568.0
    4638,31279.0
    4639,122817.
    4640,365596.
    4641,40385.0
    4642,30501.0
    4643,6462.00
    4644,14624.0
    4645,42533.0
    4646,14226.0
    4647,5372.00
    4648,9203.00
    4649,4393.00
    4650,9593.00
    4651,8995.00
    4652,7247.00
    4653,3700.00
    4654,7476.00
    4655,6463.00
    4656,402.000
    4657,0.00000
    4658,0.00000
    4700,0.00000
    4701,0.00000
    4702,6456.00
    4703,71363.0
    4704,164232.
    4705,122746.
    4706,450924.
    4707,161344.
    4708,198699.
    4709,274669.
    4710,38668.0
    4711,95838.0
    4712,43820.0
    4713,33701.0
    4714,5051.00
    4715,9299.00
    4716,5919.00
    4717,9262.00
    4718,6125.00
    4719,31287.0
    4720,5573.00
    4721,18468.0
    4722,93319.0
    4723,53306.0
    4724,20442.0
    4725,13181.0
    4726,6999.00
    4727,10385.0
    4728,38360.0
    4729,8996.00
    4730,7994.00
    4731,11477.0
    4732,10373.0
    4733,8002.00
    4734,8334.00
    4735,10059.0
    4736,8779.00
    4737,30946.0
    4738,19658.0
    4739,17698.0
    4740,63483.0
    4741,20728.0
    4742,29857.0
    4743,9615.00
    4744,18019.0
    4745,15590.0
    4746,7681.00
    4747,19521.0
    4748,11657.0
    4749,9354.00
    4750,16950.0
    4751,9177.00
    4752,10213.0
    4753,6734.00
    4754,8109.00
    4755,12490.0
    4756,2056.00
    4757,0.00000
    4758,0.00000
    4800,0.00000
    4801,0.00000
    4802,11351.0
    4803,42251.0
    4804,197374.
    4805,68238.0
    4806,167624.
    4807,225737.
    4808,211321.
    4809,128023.
    4810,35755.0
    4811,30096.0
    4812,12283.0
    4813,31000.0
    4814,25568.0
    4815,22874.0
    4816,6801.00
    4817,9611.00
    4818,10178.0
    4819,3733.00
    4820,16272.0
    4821,17706.0
    4822,19100.0
    4823,14496.0
    4824,12517.0
    4825,7966.00
    4826,17472.0
    4827,11152.0
    4828,10050.0
    4829,30608.0
    4830,5261.00
    4831,11982.0
    4832,12356.0
    4833,13397.0
    4834,11150.0
    4835,6801.00
    4836,25570.0
    4837,30481.0
    4838,20975.0
    4839,17747.0
    4840,20436.0
    4841,29294.0
    4842,14654.0
    4843,17515.0
    4844,30598.0
    4845,10370.0
    4846,31721.0
    4847,60059.0
    4848,60738.0
    4849,32788.0
    4850,21736.0
    4851,17836.0
    4852,61803.0
    4853,9188.00
    4854,15388.0
    4855,55853.0
    4856,2903.00
    4857,0.00000
    4858,0.00000
    4900,0.00000
    4901,11219.0
    4902,53816.0
    4903,78519.0
    4904,24253.0
    4905,51716.0
    4906,52850.0
    4907,152446.
    4908,172856.
    4909,28089.0
    4910,30967.0
    4911,60551.0
    4912,24965.0
    4913,23589.0
    4914,17663.0
    4915,6702.00
    4916,13798.0
    4917,9169.00
    4918,23495.0
    4919,9339.00
    4920,5274.00
    4921,16054.0
    4922,17170.0
    4923,8343.00
    4924,7957.00
    4925,15139.0
    4926,4307.00
    4927,10958.0
    4928,7917.00
    4929,5890.00
    4930,9633.00
    4931,15853.0
    4932,53952.0
    4933,18006.0
    4934,11978.0
    4935,33523.0
    4936,11737.0
    4937,8478.00
    4938,35473.0
    4939,25249.0
    4940,31640.0
    4941,14363.0
    4942,18121.0
    4943,17670.0
    4944,10789.0
    4945,15283.0
    4946,8431.00
    4947,42599.0
    4948,462380.
    4949,77150.0
    4950,12620.0
    4951,11552.0
    4952,23971.0
    4953,20934.0
    4954,20337.0
    4955,8315.00
    4956,0.00000
    4957,0.00000
    4958,0.00000
    5000,0.00000
    5001,2385.00
    5002,55120.0
    5003,50785.0
    5004,31434.0
    5005,62011.0
    5006,140262.
    5007,526893.
    5008,287463.
    5009,73659.0
    5010,24340.0
    5011,52603.0
    5012,18274.0
    5013,46473.0
    5014,60865.0
    5015,9700.00
    5016,19353.0
    5017,11259.0
    5018,14970.0
    5019,7037.00
    5020,7687.00
    5021,27132.0
    5022,9813.00
    5023,4020.00
    5024,20746.0
    5025,7076.00
    5026,14487.0
    5027,34051.0
    5028,28080.0
    5029,9093.00
    5030,44272.0
    5031,22567.0
    5032,153021.
    5033,50786.0
    5034,27558.0
    5035,76321.0
    5036,9945.00
    5037,27081.0
    5038,24713.0
    5039,10959.0
    5040,39272.0
    5041,7875.00
    5042,17942.0
    5043,28388.0
    5044,28574.0
    5045,22383.0
    5046,37777.0
    5047,26688.0
    5048,41079.0
    5049,67917.0
    5050,16134.0
    5051,14492.0
    5052,1420.00
    5053,16776.0
    5054,30558.0
    5055,4296.00
    5056,0.00000
    5057,0.00000
    5058,0.00000
    5100,0.00000
    5101,220.000
    5102,118694.
    5103,114022.
    5104,83461.0
    5105,43880.0
    5106,79010.0
    5107,166467.
    5108,186099.
    5109,100631.
    5110,32393.0
    5111,26841.0
    5112,18399.0
    5113,47257.0
    5114,83906.0
    5115,13672.0
    5116,24172.0
    5117,15017.0
    5118,69613.0
    5119,21518.0
    5120,24253.0
    5121,10417.0
    5122,10688.0
    5123,7707.00
    5124,33843.0
    5125,11936.0
    5126,19820.0
    5127,17731.0
    5128,20661.0
    5129,22604.0
    5130,16073.0
    5131,29374.0
    5132,5220.00
    5133,11434.0
    5134,4616.00
    5135,38383.0
    5136,11606.0
    5137,11952.0
    5138,95749.0
    5139,15284.0
    5140,54631.0
    5141,37842.0
    5142,63834.0
    5143,205335.
    5144,33650.0
    5145,21282.0
    5146,15162.0
    5147,6767.00
    5148,14436.0
    5149,8929.00
    5150,4254.00
    5151,1264.00
    5152,0.00000
    5153,2181.00
    5154,23088.0
    5155,568.000
    5156,0.00000
    5157,0.00000
    5158,0.00000
    5200,0.00000
    5201,251.000
    5202,211650.
    5203,88170.0
    5204,41850.0
    5205,27642.0
    5206,24139.0
    5207,52002.0
    5208,288858.
    5209,147835.
    5210,34222.0
    5211,21791.0
    5212,34627.0
    5213,49782.0
    5214,30194.0
    5215,45225.0
    5216,22388.0
    5217,19961.0
    5218,40817.0
    5219,15743.0
    5220,6805.00
    5221,13861.0
    5222,5397.00
    5223,5610.00
    5224,10019.0
    5225,6391.00
    5226,8662.00
    5227,8231.00
    5228,28099.0
    5229,13466.0
    5230,8712.00
    5231,19632.0
    5232,12508.0
    5233,15136.0
    5234,12803.0
    5235,15120.0
    5236,11614.0
    5237,10061.0
    5238,16815.0
    5239,10142.0
    5240,69844.0
    5241,53683.0
    5242,56572.0
    5243,67824.0
    5244,28285.0
    5245,14290.0
    5246,7429.00
    5247,3697.00
    5248,6321.00
    5249,1440.00
    5250,0.00000
    5251,0.00000
    5252,0.00000
    5253,0.00000
    5254,0.00000
    5255,0.00000
    5256,0.00000
    5257,0.00000
    5258,0.00000
    5300,0.00000
    5301,0.00000
    5302,323.000
    5303,19109.0
    5304,15711.0
    5305,18803.0
    5306,61139.0
    5307,46970.0
    5308,78645.0
    5309,99789.0
    5310,24359.0
    5311,20662.0
    5312,15802.0
    5313,25551.0
    5314,18329.0
    5315,29039.0
    5316,25732.0
    5317,23432.0
    5318,64357.0
    5319,19015.0
    5320,9429.00
    5321,5570.00
    5322,21767.0
    5323,8815.00
    5324,22426.0
    5325,5549.00
    5326,8983.00
    5327,5312.00
    5328,11607.0
    5329,17422.0
    5330,39758.0
    5331,29448.0
    5332,13572.0
    5333,12879.0
    5334,38787.0
    5335,11433.0
    5336,4216.00
    5337,14278.0
    5338,12362.0
    5339,55072.0
    5340,40258.0
    5341,40647.0
    5342,31782.0
    5343,21202.0
    5344,26082.0
    5345,15277.0
    5346,10833.0
    5347,117.000
    5348,0.00000
    5349,0.00000
    5350,0.00000
    5351,0.00000
    5352,0.00000
    5353,0.00000
    5354,0.00000
    5355,0.00000
    5356,0.00000
    5357,0.00000
    5358,0.00000
    5400,0.00000
    5401,0.00000
    5402,0.00000
    5403,15302.0
    5404,12045.0
    5405,29125.0
    5406,17189.0
    5407,8808.00
    5408,31427.0
    5409,55571.0
    5410,20273.0
    5411,26219.0
    5412,23258.0
    5413,24209.0
    5414,27573.0
    5415,21411.0
    5416,53194.0
    5417,70168.0
    5418,75137.0
    5419,24405.0
    5420,11016.0
    5421,5198.00
    5422,12046.0
    5423,27851.0
    5424,84649.0
    5425,7223.00
    5426,9211.00
    5427,5609.00
    5428,25918.0
    5429,7928.00
    5430,12108.0
    5431,9006.00
    5432,12397.0
    5433,9471.00
    5434,5977.00
    5435,4724.00
    5436,11352.0
    5437,7351.00
    5438,43644.0
    5439,18146.0
    5440,35203.0
    5441,25348.0
    5442,63959.0
    5443,23011.0
    5444,28548.0
    5445,2525.00
    5446,0.00000
    5447,0.00000
    5448,0.00000
    5449,0.00000
    5450,0.00000
    5451,0.00000
    5452,0.00000
    5453,0.00000
    5454,0.00000
    5455,0.00000
    5456,0.00000
    5457,0.00000
    5458,0.00000
    5500,0.00000
    5501,0.00000
    5502,0.00000
    5503,0.00000
    5504,6582.00
    5505,10624.0
    5506,7826.00
    5507,6414.00
    5508,5909.00
    5509,14458.0
    5510,77937.0
    5511,59001.0
    5512,37770.0
    5513,29866.0
    5514,36655.0
    5515,22953.0
    5516,13502.0
    5517,15443.0
    5518,34674.0
    5519,19916.0
    5520,18105.0
    5521,6239.00
    5522,7605.00
    5523,18414.0
    5524,16413.0
    5525,6436.00
    5526,3518.00
    5527,13009.0
    5528,5936.00
    5529,4956.00
    5530,9776.00
    5531,10583.0
    5532,10132.0
    5533,9556.00
    5534,7769.00
    5535,10813.0
    5536,8244.00
    5537,6509.00
    5538,27804.0
    5539,24171.0
    5540,17977.0
    5541,5911.00
    5542,9621.00
    5543,3266.00
    5544,1442.00
    5545,0.00000
    5546,0.00000
    5547,0.00000
    5548,0.00000
    5549,0.00000
    5550,0.00000
    5551,0.00000
    5552,0.00000
    5553,0.00000
    5554,0.00000
    5555,0.00000
    5556,0.00000
    5557,0.00000
    5558,0.00000
    5600,0.00000
    5601,0.00000
    5602,0.00000
    5603,81.0000
    5604,3699.00
    5605,10338.0
    5606,5731.00
    5607,7703.00
    5608,8587.00
    5609,29982.0
    5610,32456.0
    5611,141918.
    5612,31772.0
    5613,16700.0
    5614,59095.0
    5615,31267.0
    5616,13078.0
    5617,21634.0
    5618,66189.0
    5619,27935.0
    5620,20723.0
    5621,14586.0
    5622,14220.0
    5623,14473.0
    5624,10291.0
    5625,6318.00
    5626,5761.00
    5627,34519.0
    5628,8560.00
    5629,6180.00
    5630,6829.00
    5631,7821.00
    5632,26193.0
    5633,34262.0
    5634,6835.00
    5635,7988.00
    5636,14566.0
    5637,31810.0
    5638,6298.00
    5639,12315.0
    5640,14065.0
    5641,681.000
    5642,0.00000
    5643,0.00000
    5644,0.00000
    5645,0.00000
    5646,0.00000
    5647,0.00000
    5648,0.00000
    5649,0.00000
    5650,0.00000
    5651,0.00000
    5652,0.00000
    5653,0.00000
    5654,0.00000
    5655,0.00000
    5656,0.00000
    5657,0.00000
    5658,0.00000
    5700,0.00000
    5701,0.00000
    5702,0.00000
    5703,3388.00
    5704,6491.00
    5705,9573.00
    5706,12301.0
    5707,10400.0
    5708,11749.0
    5709,19293.0
    5710,15295.0
    5711,33538.0
    5712,9430.00
    5713,14451.0
    5714,15834.0
    5715,48868.0
    5716,23131.0
    5717,99236.0
    5718,63694.0
    5719,43753.0
    5720,32097.0
    5721,20295.0
    5722,21854.0
    5723,5451.00
    5724,6291.00
    5725,8749.00
    5726,23491.0
    5727,12257.0
    5728,6362.00
    5729,4679.00
    5730,5447.00
    5731,64098.0
    5732,31854.0
    5733,25895.0
    5734,19494.0
    5735,8527.00
    5736,10573.0
    5737,26908.0
    5738,10679.0
    5739,5615.00
    5740,1261.00
    5741,0.00000
    5742,0.00000
    5743,0.00000
    5744,0.00000
    5745,0.00000
    5746,0.00000
    5747,0.00000
    5748,0.00000
    5749,0.00000
    5750,0.00000
    5751,0.00000
    5752,0.00000
    5753,0.00000
    5754,0.00000
    5755,0.00000
    5756,0.00000
    5757,0.00000
    5758,0.00000
    5800,0.00000
    5801,0.00000
    5802,99.0000
    5803,3088.00
    5804,7177.00
    5805,6006.00
    5806,9461.00
    5807,8748.00
    5808,10614.0
    5809,14576.0
    5810,7438.00
    5811,16688.0
    5812,15842.0
    5813,8999.00
    5814,31925.0
    5815,38759.0
    5816,84992.0
    5817,328607.
    5818,359589.
    5819,136038.
    5820,61466.0
    5821,24894.0
    5822,6757.00
    5823,7199.00
    5824,2860.00
    5825,16520.0
    5826,22728.0
    5827,7986.00
    5828,7956.00
    5829,8447.00
    5830,6113.00
    5831,9866.00
    5832,31496.0
    5833,26723.0
    5834,17987.0
    5835,13660.0
    5836,12129.0
    5837,7021.00
    5838,20783.0
    5839,1366.00
    5840,11.0000
    5841,0.00000
    5842,0.00000
    5843,0.00000
    5844,0.00000
    5845,0.00000
    5846,0.00000
    5847,0.00000
    5848,0.00000
    5849,0.00000
    5850,0.00000
    5851,0.00000
    5852,0.00000
    5853,0.00000
    5854,0.00000
    5855,0.00000
    5856,0.00000
    5857,0.00000
